'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'251,'Page number 250,"'246",'3759,'85.10742188
'252,'Text 2574,"'Part V Odds and Ends",'3760,'34.25292969
'252,'Page number 251,"'247",'3761,'87.01171875
'253,'Header 235,"'CHAPTER",'3762,'41.01562500
'253,'Header 236,"'THIRTYFIVE",'3763,'52.34375000
'253,'Title 63,"'ERROR HANDLING AND EXCEPTIONS",'3764,'89.79492188
'253,'Text 2575,"'Thus far, we have largely ignored the problem of handling errors in a program. We have included REQUIRES clauses in many of our functions, specifying that the behavior is undefined when the requirements are violated. However, for functions that interact with data external to the program such as user input, files, or other forms of I/O, it is unrealistic to assume that the data will always be available and valid. Instead, we need to specify well-defined behavior for what happens when the requirements for such a function are violated.",'3765,'97.99804688
'253,'Text 2576,"'In writing a complex program, we subdivide it into individual functions for each task. Each function only knows how to handle its own job, and it returns results to its caller. As a result, it generally is not the case that the function that detects an error is equipped to handle it. Consider the following example:",'3766,'95.26367188
'253,'Text 2577,"'// EFFECTS: Opens the file with the given filename and returns the // contents as a string. string read_file_contents (const string &filename) { ifstream fin(filename) if (!fin.is_open()) { ??? // file did not open; now what? } }",'3767,'88.18359375
'253,'Text 2578,"'The job of read_file_contents is to read data from a file. It doesn't know anything further about the program, SO it isn't in a position to determine what should be done in case of an error. Depending on the program, the right course of action may be to just print an error message and quit, prompt the user for a new filename, ignore the given file and keep going, and SO on. Furthermore, the read_file_contents () function may actually be used in several different contexts, each of which requires a different form of error recovery. The only thing that read_file_contents() should be responsible for is detecting and conveying that an error occurred, and a different function further up in the call stack should do what is required to handle the error.",'3768,'96.72851563
'253,'Text 2579,"'Thus, we need a mechanism that separates error detection from error handling, as well as a means for notifying a caller that an error occurred. We will look at several different strategies for doing SO.",'3769,'77.88085938
'253,'Section header 170,"'35.1 Global Error Codes",'3770,'90.47851563
'253,'Text 2580,"'A common strategy in the C language is to set the value of a global variable to an error code, which provides information about the type of error that occurred. For example, many implementations of C and C++ functions use the errno global variable to signal errors. The following is an example that calls the strtod() standard-library function to read a double from a C-style string:",'3771,'97.60742188
'253,'Text 2581,"'#include <cerrno> #include <cstdlib>",'3772,'46.38671875
'253,'Text 2582,"'(continues on next page)",'3773,'71.63085938
'253,'Page number 252,"'248",'3774,'82.86132813
'254,'Header 237,"'Programming and Data Structures, Release 0.3",'3775,'73.09570313
'254,'Text 2583,"'(continued from previous page)",'3776,'62.06054688
'254,'Section header 171,"'#include <iostream>",'3777,'41.40625000
'254,'Text 2584,"'using std: cout; using std: : endl; int main(int argc, char **argv) { char *end; errno = O; // reset errno before call double number = std::strtod(argv [1], &end) ; if (errno == ERANGE) { // check errno after call cout << ""range error"" << endl; } else cout << number << endl; } }",'3778,'31.90917969
'254,'Text 2585,"'When given the representation of a number that is out of range of the double type, strtod() sets errno to ERANGE:",'3779,'84.13085938
'254,'Text 2586,"'$ /main.exe 1e1000 range error",'3780,'85.88867188
'254,'Text 2587,"'The strategy of setting a global error code can be (pardon the pun) error-prone. For example, errno must be set to zero before calling a standard-library function that uses it, and the caller must also remember to check its value after the function call returns. Otherwise, it may get overwritten by some other error down the line, masking the original error.",'3781,'95.89843750
'254,'Section header 172,"'35.2 Object Error States",'3782,'90.38085938
'254,'Text 2588,"'Another strategy used by C++ code is to set an error state on an object. This avoids the negatives of a global variable, since each object has its own error state rather than sharing the same global variable. C++ streams use this strategy:",'3783,'96.63085938
'254,'Text 2589,"'int main(int argc, char **argv) { std::ifstream input(argv[1]); if (!input) { cout << ""error opening file"" << endl; } }",'3784,'94.58007813
'254,'Text 2590,"'As with a global variable, the user must remember to check the error state after performing an operation that may set it.",'3785,'94.23828125
'254,'Section header 173,"'35.3 Return Error Codes",'3786,'90.72265625
'254,'Text 2591,"'Return error codes are another strategy used in C and C++ code to signal the occurrence of an error. In this pattern, a value from a function's return type is reserved to indicate that the function encountered an error. The following is an example of a factorial () function that uses this strategy:",'3787,'95.21484375
'254,'List 86,"",'3788,'35.44921875
'254,'Text 2592 - Part of List 86,"'// EFFECTS: Computes the factorial of the given number. Returns -1",'3789,'58.15429688
'254,'Text 2593 - Part of List 86,"'// if n negative.",'3790,'32.47070313
'254,'Text 2594 - Part of List 86,"'int factorial (int n) {",'3791,'49.90234375
'254,'Text 2595,"'(continues on next page)",'3792,'58.98437500
'254,'Footer 171,"'35.2. Object Error States",'3793,'74.21875000
'254,'Page number 253,"'249",'3794,'85.15625000
'255,'Header 238,"'Programming and Data Structures, Release 0.3",'3795,'84.91210938
'255,'Text 2596,"'(continued from previous page)",'3796,'50.97656250
'255,'Header 239,"'if (n ( 0) { return -1; } else if (n == 0) { return 1; } else { return n * factorial( (n - 1); } }",'3797,'37.57324219
'255,'Text 2597,"'// error",'3798,'34.86328125
'255,'Text 2598,"'As with a global error code or an object state, it is the responsibility of the caller to check the code to determine whether an error occurred. Furthermore, a return error code only works if there is a value that can be reserved to indicate an error. For a function such as atoi (), which converts a C-style string to an int, there is no such value. In fact, atoi () returns 0 for both the string ""O"" and ""hello"", and the caller cannot tell whether or not the input was erroneous.",'3799,'82.56835938
'255,'Section header 174,"'35.4 Exceptions",'3800,'51.75781250
'255,'Text 2599,"'All three strategies above have the problem that the caller of a function must remember to check for an error; neither the compiler nor the runtime detect when the caller fails to do SO. Another common issue is that error checking is interleaved with the regular control flow of the caller, as in the following:",'3801,'94.58007813
'255,'Text 2600,"'int main(int argc, char **argv) { double number = std::stod(argv[1]) ; string input; cin >> input if (!input) { cout << ""couldn't read input"" << endl; } else if (input == ""sqrt"") { cout << std: sqrt (number) << endl; } else if (input == ""log"") { cout << std: :log(number) << endl; } }",'3802,'67.33398438
'255,'Text 2601,"'The control flow for the error case is mixed in with that of non-error cases, making the code less readable and harder to maintain. Furthermore, the code above fails to check for errors in sqrt () or log(), which is not immediately clear due to the interleaving of control flow.",'3803,'96.97265625
'255,'Text 2602,"'What we want is a mechanism for error handling that:",'3804,'92.62695313
'255,'List 87,"",'3805,'92.23632813
'255,'Text 2603 - Part of List 87,"'Separates error detection from error handling, providing a general means for signaling that an error occurred.",'3806,'97.90039063
'255,'Text 2604 - Part of List 87,"'Separates the control flow for error handling from that of non-erroneous cases.",'3807,'97.21679688
'255,'Text 2605 - Part of List 87,"'Detects when an error is not handled, which by default should cause the program to exit with a meaningful message.",'3808,'97.36328125
'255,'Text 2606,"'The mechanism provided by C++ and other modern languages is exceptions.",'3809,'94.72656250
'255,'Text 2607,"'The following is an example of code that uses exceptions:",'3810,'91.89453125
'255,'Text 2608,"'// Represents an exception in computing a factorial. class FactorialError {} ;",'3811,'41.40625000
'255,'Text 2609,"'(continues on next page)",'3812,'72.94921875
'255,'Footer 172,"'35.4. Exceptions",'3813,'58.39843750
'255,'Page number 254,"'250",'3814,'67.38281250
'256,'Header 240,"'Programming and Data Structures, Release 0.3",'3815,'52.53906250
'256,'Text 2610,"'(continued from previous page)",'3816,'75.83007813
'256,'Figure 99,"",'3817,'25.56152344
'256,'Text 2611,"'// EFFECTS: Computes the factorial of the given number. Throws a // FactorialError if n is negative. int factorial (int n) { if (n < 0) { // error case throw FactorialError () ; // throw an exception } if (n == 0) { // non-error case return 1; } else { return n * factorial( - 1); } } int main(int argc, char **argv) { try { int n = std::stoi(argv[1]); int result = factorial(n) cout << n <<""!!"" "" "" "" "" "" "" result << endl; } catch (const std::invalid_argument &error) { cout ""Error converting "" << argv[1] << to an int: "" error.what() << endl; } catch (const FactorialError &error) { cout << ""Error: cannot compute factorial on negative number"" << endl; } }",'3818,'45.14160156
'256,'Text 2612,"'The individual components of the exception mechanism used above are:",'3819,'78.07617188
'256,'List 88,"",'3820,'93.65234375
'256,'Text 2613 - Part of List 88,"'The FactorialError class is an exception type, and objects of that type are used to signal an error.",'3821,'97.26562500
'256,'Text 2614 - Part of List 88,"'When the factorial () function detects an error, it throws an exception object using the throw keyword. In the example above, the function throws a default-constructed FactorialError. The standard-library stoi () function throws a std: : invalid_argument object when given a string that does not represent an integer.",'3822,'97.85156250
'256,'Text 2615 - Part of List 88,"'The compiler arranges for the exception to propagate outward until it is handled by a try/catch block. In the example above, the first catch block is executed when a td::invalid_argument is thrown, while the second is run when a FactorialError is thrown.",'3823,'97.70507813
'256,'Text 2616,"'When an exception is thrown, execution pauses and can only resume at a catch block. The code that is between the throw and the catch that handles the exception is entirely skipped. This is a good thing; if the rest of the code in factorial () were to run, the function would try to compute the factorial of a negative number, which would recurse indefinitely (or at least until either the program runs out of stack space, or n reaches the most negative int, at which point the subtraction n - 1 would produce undefined behavior).",'3824,'97.26562500
'256,'Text 2617,"'The result of running this program on different inputs is as follows:",'3825,'90.38085938
'256,'List 89,"",'3826,'51.95312500
'256,'Text 2618 - Part of List 89,"'$ /main.exe 3",'3827,'36.25488281
'256,'Text 2619 - Part of List 89,"'3! = 6 $ /main.exe -1 Error: cannot compute factorial on negative number",'3828,'28.80859375
'256,'Text 2620 - Part of List 89,"'$ /main.exe hello Error converting hello to an int: stoi: no conversion",'3829,'27.51464844
'256,'Text 2621,"'The error message in the last example, specifically the part returned by error. what (), is implementation-dependent.",'3830,'88.23242188
'256,'Footer 173,"'35.4. Exceptions",'3831,'55.17578125
'256,'Page number 255,"'251",'3832,'87.74414063
'257,'Header 241,"'Programming and Data Structures, Release 0.3",'3833,'47.55859375
'257,'Section header 175,"'35.4.1 Exception Objects",'3834,'62.59765625
'257,'Text 2622,"'C++ allows an object of any type to be thrown as an exception. However, a proper exception carries information about what caused the error, and using exceptions of different types allows a program to distinguish between different kinds of errors. More specifically, the example above illustrates that a program can perform different actions in response to each exception type.",'3835,'97.90039063
'257,'Text 2623,"'There are several exceptions defined by the standard library, such as invalid argument or out_of_range. The standard-library exceptions all derive from std: : exception, and it is common for user-defined exceptions to do SO as well:",'3836,'93.55468750
'257,'Text 2624,"'class EmailError : public std: exception { public: EmailError (const string &msg_in) : msg(msg_in) {} const char * what () const override { return msg. c_str(); } private: string msg; };",'3837,'34.08203125
'257,'Text 2625,"'A user-defined exception is a class type, SO it can carry any information necessary to pass between the function that detects an error and the one that handles it. For EmailError above, the constructor takes a string and stores it as a member variable, allowing any message to be specified when creating an EmailError object:",'3838,'93.45703125
'257,'Section header 176,"'throw EmailError (""Error sending email to : "" + address)",'3839,'55.56640625
'257,'Text 2626,"'The what () member function is a virtual function defined by std: exception, and EmailError overrides it to return the message passed to the constructor. We can call it when catching an exception to obtain the message:",'3840,'95.94726563
'257,'Section header 177,"'try {",'3841,'27.51464844
'257,'Text 2627,"'} catch (const EmailError &error) { cout << error.what endl; }",'3842,'95.16601563
'257,'Text 2628,"'Exception types are often defined in an inheritance hierarchy, with a derived class representing a more specific kind of error. Deriving from std: : exception is an example of this, but we can also define exception types that derive from EmailError:",'3843,'95.41015625
'257,'Text 2629,"'class InvalidAddressError : public EmailError { }; class SendFailedError : public EmailError { };",'3844,'87.30468750
'257,'Text 2630,"'We will shortly see how exception hierarchies interact with try/catch blocks.",'3845,'90.67382813
'257,'Footer 174,"'35.4. Exceptions",'3846,'67.23632813
'257,'Page number 256,"'252",'3847,'66.11328125
'258,'Header 242,"'Programming and Data Structures, Release 0.3",'3848,'85.79101563
'258,'Title 64,"'35.4.2 Try/Catch Blocks",'3849,'50.97656250
'258,'Text 2631,"'A try/catch block consists of a try block followed by one or more catch blocks:",'3850,'90.38085938
'258,'Text 2632,"'try { int n = std: : stoi (argv[1]) int result = factorial(r ; cout ""! = "" "" result << endl; } catch (const std::invalid_argument &error) { cout << ""Error converting "" << argv [1] << to an int: "" error.what << endl } catch (const FactorialError &error) { cout << ""Error: cannot compute factorial on negative number"" << endl }",'3851,'91.25976563
'258,'Text 2633,"'The try/catch can only handle exceptions that occur within the try part of the block, including in functions called by code in the try. When a thrown exception propagates to a try block, the compiler checks the corresponding catch blocks in order to see if any of them can handle an exception of the type thrown. Execution is immediately transferred to the first applicable catch block:",'3852,'96.48437500
'258,'List 90,"",'3853,'96.58203125
'258,'Text 2634 - Part of List 90,"'The catch parameter is initialized from the exception object. Declaring the parameter as a reference to const avoids making a copy.",'3854,'98.09570313
'258,'Text 2635 - Part of List 90,"'The body of the catch block is run.",'3855,'97.99804688
'258,'Text 2636 - Part of List 90,"'Assuming the catch block completes normally, execution proceeds past the entire try/catch. The remaining code in the try or in the other catch blocks is skipped.",'3856,'98.14453125
'258,'Text 2637,"'In matching an exception object to a catch block, C++ takes into account subtype polymorphism - if the dynamic type of the object is derived from the type of a catch parameter, the catch is able handle that object, SO the program uses that catch block for the exception. The following is an example:",'3857,'97.65625000
'258,'Text 2638,"'void grade_submissions() vector<string> students = load_roster(); for (const string &name : students) { try { auto sub = load_submission(name) double result = grade(sub); email_student (name, result) } catch (const FileError &error) { cout << ""Can't grade "" << name << endl; } catch (const EmailError &error) { cout << ""Error emailing: << name << endl; } } }",'3858,'71.53320313
'258,'Text 2639,"'The first catch block above handles objects of any type derived from FileError, while the second handles objects of any type derived from EmailError.",'3859,'96.87500000
'258,'Text 2640,"'C++ also has a ""catch-all"" that can handle any exception type:",'3860,'95.55664063
'258,'Text 2641,"'try { // some code here } catch (...) {",'3861,'96.19140625
'258,'Text 2642,"'(continues on next page)",'3862,'83.20312500
'258,'Footer 175,"'35.4. Exceptions",'3863,'54.29687500
'258,'Page number 257,"'253",'3864,'80.61523438
'259,'Title 65,"'Programming and Data Structures, Release 0.3",'3865,'40.91796875
'259,'Text 2643,"'(continued from previous page)",'3866,'88.42773438
'259,'Text 2644,"'cout << ""Caught an unknown error"" << endl;",'3867,'68.06640625
'259,'Text 2645,"'}",'3868,'97.13735962
'259,'Text 2646,"'The as a catch parameter enables the catch block to handle any type of object. However, this should in general be avoided - instead, a particular try/catch should only catch the specific kinds of errors that it is able to recover from. For instance, consider the following implementation of the load_roster() function:",'3869,'97.21679688
'259,'Text 2647,"'vector<string> load_roster() try { csvstream csvin(""280roster.csv""); // may throw an exception // Use the stream to load the roster } catch (const csvstream_exception &e) { cout << e. what << endl; // return ??? } }",'3870,'91.74804688
'259,'Text 2648,"'The code uses the csvstream library to read a spreadsheet in CSV format. The library may throw a csvstream_exception object when opening the file, such as if the file doesn't exist. However, the load_roster() function is not the best place to handle this exception; as discussed previously, the appropriate error recovery depends on the application, and it is the caller of load_roster() that knows what to do in case of an error. Thus, load_roster() should avoid catching the exception, letting it propagate to its caller.",'3871,'95.89843750
'259,'Section header 178,"'35.4.3 Exception Propagation",'3872,'89.94140625
'259,'Text 2649,"'When an exception is thrown, if the current function is not within a try block, the exception propagates to the function's caller. Similarly, if the current function is within a try block but there is no associated catch block that can handle an object of the exception's type, the exception also propagates to the caller.",'3873,'86.42578125
'259,'Text 2650,"'To handle an exception, the program immediately pauses execution, then looks for an exception handler as follows. The process starts at the statement that throws the exception:",'3874,'72.02148438
'259,'List 91,"",'3875,'95.16601563
'259,'Text 2651 - Part of List 91,"'Determine if the current statement is within the try part of a try/catch block in the current function. If not, the function call is terminated, and the process repeats in the caller.",'3876,'97.41210938
'259,'Text 2652 - Part of List 91,"'If the execution is within a try, examine the catch blocks in order to find the first one that can handle an exception of the given type. If no matching catch is found, the function call is terminated, and the process repeats in the caller.",'3877,'97.75390625
'259,'Text 2653 - Part of List 91,"'If a matching catch block is found, the catch parameter is initialized with the exception object, and the body of the catch immediately runs. Assuming it completes successfully, execution proceeds past the entire try/catch.",'3878,'96.24023438
'259,'Text 2654,"'As described above, if the code is not within a try block that can handle the exception object, execution returns imme- diately to the caller, and the program looks for a handler there. The exception propagates outward until a viable handler is found.",'3879,'96.48437500
'259,'Text 2655,"'If the exception proceeds outward past main(), the default behavior is to terminate the program. This ensures that either the exception is handled, or the program crashes, informing the user that an error occurred.",'3880,'95.41015625
'259,'Footer 176,"'35.4. Exceptions",'3881,'81.44531250
'259,'Page number 258,"'254",'3882,'80.07812500
'260,'Header 243,"'Programming and Data Structures, Release 0.3",'3883,'73.04687500
'260,'Title 66,"'35.4.4 Exception Examples",'3884,'48.04687500
'260,'Text 2656,"'The following is a DriveThru class that keeps track of menu items and their prices:",'3885,'81.88476563
'260,'Text 2657,"'class InvalidOrderException : public std: : exception {};",'3886,'28.66210938
'260,'Text 2658,"'class DriveThru { public: // EFFECTS: Adds the given item to the menu. void add_item(const string &item, double price) { menu[item] = price; } // EFFECTS: Returns the price for the given item. If the item // doesn't exist, throws an InvalidOrderException. double get_price(const. string &item) const { auto it = menu.find(item) ; if (it != menu.end()) { return it->second; } throw InvalidOrderException() } private: // A map from item names to corresponding prices map<string, double> menu; };",'3887,'56.49414063
'260,'Text 2659,"'The get_price() member function looks up the price of an item, returning it if it is on the menu. If not, it throws an exception of type InvalidOrderException. We use the find() member function of map to avoid inserting a value-initialized price into the map when an item does not exist.",'3888,'90.96679688
'260,'Text 2660,"'The following is a program that reads order items from standard input, computing the total price:",'3889,'83.34960938
'260,'Text 2661,"'int main() { DriveThru eats280; // add items to eats280 double total = 0; string item; while (cin >> item && item != ""done"") { try { total += eats280.get_price(item). } catch (const InvalidOrderException &e) { cout << ""Sorry, we don't have: "" item << endl; } } cout << ""Your total cost is: total << endl; }",'3890,'83.74023438
'260,'Text 2662,"'The program ignores items that aren't on the menu, printing a message indicating that it is not available. In such a case, get_price throws an InvalidOrderException. Since the throw statement is not within a try in get_price(), the exception propagates outward to main (). The call to get_price() is within a try, and there is an associated catch that matches the type of the exception. Execution proceeds to that catch, which prints an error message. Then execution continues after the full try/catch, ending an iteration of the loop and reading in a new item to start the next iteration",'3891,'96.67968750
'260,'Footer 177,"'35.4. Exceptions",'3892,'65.03906250
'260,'Page number 259,"'255",'3893,'79.88281250
'261,'Header 244,"'Programming and Data Structures, Release 0.3",'3894,'71.77734375
'261,'Text 2663,"'As another example, we write a subset of a program that loads and grades student submissions for an assignment. We use the following classes:",'3895,'98.29101563
'261,'List 92,"",'3896,'43.21289063
'261,'Text 2664 - Part of List 92,"'// An exception signifying an error when reading a file. class FileError : std: : exception { };",'3897,'61.86523438
'261,'Text 2665 - Part of List 92,"'// An exception signifying an error when sending an email. class EmailError : std: :exception",'3898,'32.86132813
'261,'Text 2666 - Part of List 92,"'};",'3899,'94.47905731
'261,'Text 2667 - Part of List 92,"'// A student submission. class Submission { public: // EFFECTS: Grades this submission and returns the result. double grade () ; };",'3900,'34.69238281
'261,'Text 2668,"'FileError and EmailError are exceptions that the program will use. We saw the definition of EmailError previ- ously, and FileError is similarly defined. A Submission object represents a student submission, and we elide the definition here.",'3901,'91.11328125
'261,'Text 2669,"'The following functions perform individual tasks in the grading program:",'3902,'77.68554688
'261,'Text 2670,"'// EFFECTS: Emails the given student the given grade. Throws // EmailError if sending the email fails. void email_student (const string &name, double grade); // EFFECTS: Loads the roster from 280roster.csv. Throws // csvstream_exception if the file cannot be read. vector<string> load_roster() { csvstream csvin(""280roster.csv"") ; // may throw an exception vector<string> roster; // Use the stream to load the roster. return roster; } // EFFECTS: Loads the submission for the given student. Throws // FileError if the submission cannot be loaded. Submission load_submission(const string &name) { std::ifstream input (name) if (!input) { throw FileError(): } return Submission(input); }",'3903,'44.55566406
'261,'Text 2671,"'All three functions throw exceptions when they are unable to perform their task. The email_student() func-",'3904,'87.45117188
'261,'Footer 178,"'35.4. Exceptions",'3905,'85.74218750
'261,'Page number 260,"'256",'3906,'89.16015625
'262,'Header 245,"'Programming and Data Structures, Release 0.3",'3907,'64.06250000
'262,'Text 2672,"'tion throws an EmailError if sending fails. The load_roster() function throws a csvstream_exception if reading the roster file fails; in actuality, the exception will be thrown by the csvstream constructor, but since load_roster() allows the exception to propagate outward, it documents that such an exception may be thrown. Fi- nally, load_submissions () throws a FileError if a submission file fails to open.",'3908,'99.21875000
'262,'Text 2673,"'The function that directs the grading process is as follows:",'3909,'93.60351563
'262,'List 93,"",'3910,'27.31933594
'262,'Text 2674 - Part of List 93,"'// EFFECTS: Loads and grades all submissions, sending email to each // student with their result. Throws csvstream_exception // if the roster cannot be loaded. void grade_submissions() { vector<string> students = load_roster(); for (const string &name : students) { try { auto sub = load_submission(name) double result = sub.grade(); email_student (name, result) } catch (const FileError &e) { cout << ""Can't grade "" endl; } catch (const EmailError &e) { cout e.what () endl; } } }",'3911,'73.33984375
'262,'Text 2675,"'This function handles FileError and EmailError exceptions by just printing a message to standard out. The try/catch is within the for loop SO that failure for one student does not prevent grading of other students. If a csvstream_exception is thrown by load_roster(), it gets propagated to the caller of grade_submissions ().",'3912,'95.21484375
'262,'Text 2676,"'Lastly, we have the main () function:",'3913,'74.70703125
'262,'Text 2677,"'int main() { try { grade_submissions (); cout << ""Grading done!"" << endl; } catch (const csvstream_exception &e) { cout << ""Grading failed! << endl; cout << e.what << endl; return EXIT_FAILURE; } }",'3914,'96.82617188
'262,'Text 2678,"'This function handles a csvstream_exception by printing a message to standard out and then returning with a nonzero exit code, indicating a failure.",'3915,'96.58203125
'262,'Text 2679,"'We consider a few more small examples to better understand how exceptions are propagated and handled. The examples use the following exception types:",'3916,'96.28906250
'262,'Text 2680,"'class GoodbyeError {}; class HelloError {}; class Error { public: Error(const string &s) : msg(s) {}",'3917,'58.49609375
'262,'Text 2681,"'(continues on next page)",'3918,'78.22265625
'262,'Footer 179,"'35.4. Exceptions",'3919,'60.40039063
'262,'Page number 261,"'257",'3920,'81.83593750
'263,'Header 246,"'Programming and Data Structures, Release 0.3",'3921,'82.76367188
'263,'Header 247,"'(continued from previous page)",'3922,'37.93945313
'263,'Text 2682,"'const string & get_msg () { return msg; } private: string msg; };",'3923,'27.85644531
'263,'Text 2683,"'Objects of GoodbyeError will generally be thrown by a goodbye() function, while HelloError objects will be thrown by hello().",'3924,'93.50585938
'263,'Text 2684,"'The first example is as follows:",'3925,'58.05664063
'263,'Text 2685,"'void goodbye () { cout << ""goodbye called"" << endl; throw GoodbyeError() cout << ""goodbye returns"" << endl; } void hello() { cout << ""hello called"" << endl; goodbye(); cout << ""hello returns"" << endl; } int main() { try { hello(); cout << ""done"" << endl; } catch (const HelloError &he) { cout << ""caught hello"" endl; } catch (const GoodbyeError &ge) { cout << ""caught goodbye"" endl; } cout << ""main returns"" << endl; }",'3926,'27.27050781
'263,'Text 2686,"'In this example, hello () is called from within a try in main(). So if an exception is thrown and propagates to main (), the associated catch blocks will attempt to handle the exception. Within hello(), the message hello called is printed, followed by a call to goodbye(). The latter prints out goodbye called and then throws a GoodbyeError object. Execution immediately pauses, and the program checks if it is within a try in goodbye(). It is not, SO it then checks the caller to see if it is currently in a try there. There isn't one in hello(), SO the program then checks for a try in main (). The execution state is indeed within a try in main(), SO the program checks the catch blocks, in order, to see if there is one that can handle a GoodbyeError. The second catch can do so, and its code is run, printing caught goodbye. Execution then proceeds past the try/catch, SO the print of main returns executes.",'3927,'96.09375000
'263,'Text 2687,"'Observe that the remaining code in goodbye(), hello(), and the try block in main() were skipped when handling the exception. The full output is as follows:",'3928,'88.62304688
'263,'Text 2688,"'hello called goodbye called caught goodbye main returns",'3929,'94.97070313
'263,'Footer 180,"'35.4. Exceptions",'3930,'46.67968750
'263,'Page number 262,"'258",'3931,'79.19921875
'264,'Header 248,"'Programming and Data Structures, Release 0.3",'3932,'50.97656250
'264,'Text 2689,"'Consider another example:",'3933,'39.18457031
'264,'Text 2690,"'void goodbye () { cout << ""goodbye called"" << endl; throw GoodbyeError() ; cout ""goodbye returns"" << endl; } void hello() { cout << ""hello called"" << endl; try { goodbye () ; } catch (const GoodbyeError &ge) { throw HelloError(): } catch (const HelloError &he) { cout << ""caught hello"" << endl; } cout << ""hello returns"" << endl; } int main() { try { hello() cout << ""done"" << endl; } catch (const HelloError &he) { cout << ""caught hello"" << endl; } catch (const GoodbyeError &ge) { cout << ""caught goodbye"" endl; } cout << ""main returns"" << endl; }",'3934,'27.95410156
'264,'Text 2691,"'This is the same as the first example, except now the call to goodbye is within a try in hello(). When the GoodbyeError object is thrown, the program determines that it is not within a try in goodbye (), SO it checks whether it is in a try in hello (). It is, SO the program checks whether there is a catch block that can handle a GoodbyeError The first catch block can do so, SO its code is run. This throws a HelloError, SO the program checks whether execution is within a try in hello(). It is not - execution is within a catch block, not within a try. So the program proceeds to the caller, checking whether execution is in a try in main(). The call to hello () is indeed within a try, SO the program examines the catch blocks. The first one handles a HelloError, SO its body is executed, printing caught hello. Then execution proceeds past the try/catch to the print of main returns.",'3935,'96.04492188
'264,'Text 2692,"'Observe that a try/catch can only handle exceptions that are thrown within the try block; it does not deal with exceptions that are thrown from one of its catch blocks, SO an outer try/catch must handle such exceptions instead.",'3936,'86.96289063
'264,'Text 2693,"'hello called goodbye called caught hello main returns",'3937,'94.43359375
'264,'Text 2694,"'The following example uses the Error class defined above, which has a constructor that takes a string:",'3938,'93.94531250
'264,'Text 2695,"'void goodbye () { cout << ""goodbye called"" << endl; throw Error(""bye"") ;",'3939,'91.16210938
'264,'Text 2696,"'(continues on next page)",'3940,'64.59960938
'264,'Section header 179,"'35.4. Exceptions",'3941,'49.60937500
'264,'Page number 263,"'259",'3942,'75.48828125
'265,'Header 249,"'Programming and Data Structures, Release 0.3",'3943,'77.88085938
'265,'Text 2697,"'(continued from previous page)",'3944,'73.48632813
'265,'Text 2698,"'cout << ""goodbye returns"" << endl;",'3945,'39.33105469
'265,'Text 2699,"'}",'3946,'31.37207031
'265,'Text 2700,"'void hello() { cout << ""hello called"" << endl; try goodbye () ; } catch (const Error &e) { throw Error(""hey"") ; } cout << ""hello returns"" << endl; }",'3947,'49.51171875
'265,'Text 2701,"'int main() { try { hello() cout << ""done"" << endl; } catch (const Error &e) { cout << e.get_msg() endl; } catch (...) { cout << ""unknown error"" << endl; } cout << ""main returns"" << endl; }",'3948,'49.90234375
'265,'Text 2702,"'The throw statement in goodbye() throws an Error object constructed with the string ""bye"". There is no try in goodbye (), SO the program checks whether it is currently within a try in hello(). Execution is indeed within the try there, and the catch block can handle the Error object. The catch block throws a different Error object, initialized with the string ""hey"". As with the previous example, this throw statement is not within a try in hello(), SO the program checks for a try in main(). Both catch blocks can handle the Error object; the second is a catch-all that can handle any exception. However, the program considers the catch blocks in order, SO it is the first one that runs. Its body retrieves the message from the Error object, printing out hey. Then execution proceeds past the try/catch. The full output is below:",'3949,'97.02148438
'265,'Text 2703,"'hello called goodbye called hey main returns",'3950,'96.28906250
'265,'Section header 180,"'One more example is the following:",'3951,'74.31640625
'265,'Text 2704,"'void goodbye { cout << ""goodbye called"" << endl; throw GoodbyeError() cout ""goodbye returns"" << endl; }",'3952,'96.67968750
'265,'Text 2705,"'void hello() { cout << ""hello called"" << endl; try goodbye () } catch (const Error &e) {",'3953,'94.67773438
'265,'Text 2706,"'(continues on next page)",'3954,'79.58984375
'265,'Footer 181,"'35.4. Exceptions",'3955,'44.16503906
'265,'Page number 264,"'260",'3956,'72.85156250
'266,'Header 250,"'Programming and Data Structures, Release 0.3",'3957,'70.99609375
'266,'Text 2707,"'(continued from previous page)",'3958,'70.99609375
'266,'Text 2708,"'throw Error (""hey""); } cout << ""hello returns"" << endl; } int main() { try { hello() cout << ""done"" << endl; } catch (const Error &e) { cout e.get_msg() ; cout << endl; } catch (...) { cout << ""unknown error"" << endl; } cout << ""main returns"" << endl; }",'3959,'33.05664063
'266,'Text 2709,"'Here, the goodbye () function throws a GoodbyeError, and the throw is not within a try in goodbye( (), SO the program looks for a try in hello(). Execution is within a try there, SO the program examines the catch blocks to see whether one can handle a GoodbyeError. The lone catch block cannot, SO the program propagates the exception to the caller and looks for a try in main(). The code is within a try in main(), SO the program examines the catch blocks in order. The first cannot handle a GoodbyeError, but the second can, SO the latter runs and prints unknown error. Execution continues after the try/catch, printing main returns. The full result is the following:",'3960,'95.99609375
'266,'Text 2710,"'hello called goodbye called unknown error main returns",'3961,'92.18750000
